loan_id,transaction_type,date_paid,principal,interest,other,fees,to_tax,add_balance,reduce_balance,currency
ABF - DSB0246-004,PAYMENT,2023-04-13,101.59,6.05,0.0,0.3,0.83,0.0,0.0,USD
ABF - DSB0246-005,PAYMENT,2023-04-13,101.59,6.05,0.0,0.3,0.83,0.0,0.0,USD
ABF - DSB0246-006,PAYMENT,2023-04-13,543.48,32.36,0.0,1.58,4.42,0.0,0.0,USD
ABF - DSB0246-007,PAYMENT,2023-04-13,1800.55,107.2,0.0,5.25,14.62,0.0,0.0,USD
ABF - DSB0246-010,PAYMENT,2023-04-13,5495.13,327.16,0.0,16.02,44.61,0.0,0.0,USD
ABF - DSB0268-001,PAYMENT,2023-04-13,279.75,16.57,0.0,1.79,2.38,0.0,0.0,USD
ABF - DSB0268-002,PAYMENT,2023-04-13,129.12,7.65,0.0,0.83,1.1,0.0,0.0,USD
ABF - DSB0268-003,PAYMENT,2023-04-13,215.19,12.75,0.0,1.38,1.84,0.0,0.0,USD
ABF - DSB0268-004,PAYMENT,2023-04-13,223.8,13.26,0.0,1.43,1.91,0.0,0.0,USD
ABF - DSB0268-005,PAYMENT,2023-04-13,215.19,12.75,0.0,1.38,1.84,0.0,0.0,USD
ABF - DSB0268-006,PAYMENT,2023-04-13,236.71,14.03,0.0,1.51,2.02,0.0,0.0,USD
ABF - DSB0268-007,PAYMENT,2023-04-13,215.19,12.75,0.0,1.38,1.84,0.0,0.0,USD
ABF - DSB0268-008,PAYMENT,2023-04-13,172.16,10.2,0.0,1.1,1.47,0.0,0.0,USD
ABF - DSB0268-009,PAYMENT,2023-04-13,215.19,12.75,0.0,1.38,1.84,0.0,0.0,USD
ABF - DSB0268-010,PAYMENT,2023-04-13,172.16,10.2,0.0,1.1,1.47,0.0,0.0,USD
ABF - DSB0271-001,PAYMENT,2023-04-13,116.23,5.56,0.0,1.61,0.93,0.0,0.0,USD
ABF - DSB0271-003,PAYMENT,2023-04-13,203.42999999999995,10.92,0.0,5.6843418860808015E-14,1.42,0.0,0.0,USD
ABF - DSB0296-001,PAYMENT,2023-04-13,472.0,18.75,0.0,1.7,2.66,0.0,0.0,USD
ABF - DSB0296-007,PAYMENT,2023-04-13,647.41,25.72,0.0,2.33,3.64,0.0,0.0,USD
ABF - DSB0314-014,PAYMENT,2023-04-13,1076.06,29.68,0.0,3.8,4.35,0.0,0.0,USD
ABF - DSB0347-001,DISBURSEMENT,2023-04-13,3419.32,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0348-001,DISBURSEMENT,2023-04-13,118.18,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0348-002,DISBURSEMENT,2023-04-13,269.73,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0348-003,DISBURSEMENT,2023-04-13,164.26,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0348-004,DISBURSEMENT,2023-04-13,582.89,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0348-005,DISBURSEMENT,2023-04-13,498.61,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0348-006,DISBURSEMENT,2023-04-13,1429.55,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0348-007,DISBURSEMENT,2023-04-13,86.13,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0348-008,DISBURSEMENT,2023-04-13,211.73,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0348-009,DISBURSEMENT,2023-04-13,193.11,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0348-010,DISBURSEMENT,2023-04-13,135.52,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0348-011,DISBURSEMENT,2023-04-13,169.16,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0348-012,DISBURSEMENT,2023-04-13,171.48,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0348-013,DISBURSEMENT,2023-04-13,88.07,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0349-001,DISBURSEMENT,2023-04-13,10445.71,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0349-002,DISBURSEMENT,2023-04-13,2838.34,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0349-003,DISBURSEMENT,2023-04-13,7162.93,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0349-004,DISBURSEMENT,2023-04-13,962.87,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0349-005,DISBURSEMENT,2023-04-13,537.77,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0036-003,PAYMENT,2023-04-14,7.6,-6.61,0.0,0.0,-0.99,0.0,0.0,USD
ABF - DSB0114-001,PAYMENT,2023-04-14,49.84,5.62,0.0,0.0,0.73,0.0,0.0,USD
ABF - DSB0134-002,PAYMENT,2023-04-14,98.38,9.92,0.0,0.52,1.36,0.0,0.0,USD
ABF - DSB0135-001,PAYMENT,2023-04-14,499.09,59.33,0.0,4.58,8.31,0.0,0.0,USD
ABF - DSB0200-023,PAYMENT,2023-04-14,1174.03,99.95,0.0,5.21,13.67,0.0,0.0,USD
ABF - DSB0201-003,PAYMENT,2023-04-14,1199.66,100.44,0.0,2.65,13.41,0.0,0.0,USD
ABF - DSB0201-004,PAYMENT,2023-04-14,1150.64,96.34,0.0,2.55,12.85,0.0,0.0,USD
ABF - DSB0201-005,PAYMENT,2023-04-14,1799.49,150.66,0.0,3.98,20.11,0.0,0.0,USD
ABF - DSB0228-001,PAYMENT,2023-04-14,666.55,42.56,0.0,3.02,5.92,0.0,0.0,USD
ABF - DSB0228-002,PAYMENT,2023-04-14,584.41,37.32,0.0,2.65,5.19,0.0,0.0,USD
ABF - DSB0228-003,PAYMENT,2023-04-14,768.21,49.05,0.0,3.48,6.83,0.0,0.0,USD
ABF - DSB0228-004,PAYMENT,2023-04-14,274.83,17.55,0.0,1.24,2.44,0.0,0.0,USD
ABF - DSB0228-005,PAYMENT,2023-04-14,543.74,34.72,0.0,2.46,4.83,0.0,0.0,USD
ABF - DSB0228-006,PAYMENT,2023-04-14,76.45,4.88,0.0,0.35,0.67,0.0,0.0,USD
ABF - DSB0228-007,PAYMENT,2023-04-14,256.84,16.4,0.0,1.16,2.28,0.0,0.0,USD
ABF - DSB0228-008,PAYMENT,2023-04-14,115.65,7.39,0.0,0.52,1.03,0.0,0.0,USD
ABF - DSB0228-009,PAYMENT,2023-04-14,534.72,34.14,0.0,2.42,4.75,0.0,0.0,USD
ABF - DSB0228-010,PAYMENT,2023-04-14,660.45,42.17,0.0,2.99,5.87,0.0,0.0,USD
ABF - DSB0228-011,PAYMENT,2023-04-14,246.08,15.71,0.0,1.11,2.18,0.0,0.0,USD
ABF - DSB0228-012,PAYMENT,2023-04-14,453.49,28.96,0.0,2.05,4.03,0.0,0.0,USD
ABF - DSB0228-014,PAYMENT,2023-04-14,660.45,42.17,0.0,2.99,5.87,0.0,0.0,USD
ABF - DSB0242-002,PAYMENT,2023-04-14,1923.73,128.82,0.0,7.58,17.74,0.0,0.0,USD
ABF - DSB0245-003,PAYMENT,2023-04-14,78.97,4.7,0.0,0.28,0.65,0.0,0.0,USD
ABF - DSB0245-010,PAYMENT,2023-04-14,4466.86,266.11,0.0,15.59,36.62,0.0,0.0,USD
ABF - DSB0245-011,PAYMENT,2023-04-14,2233.43,133.06,0.0,7.8,18.31,0.0,0.0,USD
ABF - DSB0255-002,PAYMENT,2023-04-14,1948.16,115.85,0.0,3.64,15.53,0.0,0.0,USD
ABF - DSB0255-003,PAYMENT,2023-04-14,5400.55,321.15,0.0,10.09,43.06,0.0,0.0,USD
ABF - DSB0255-004,PAYMENT,2023-04-14,28650.38,1703.72,0.0,53.53,228.44,0.0,0.0,USD
ABF - DSB0258-001,PAYMENT,2023-04-14,825.79,39.3,0.0,8.27,6.19,0.0,0.0,USD
ABF - DSB0258-002,PAYMENT,2023-04-14,456.53,21.73,0.0,4.57,3.41,0.0,0.0,USD
ABF - DSB0259-001,PAYMENT,2023-04-14,1294.24,55.08,0.0,5.54,7.88,0.0,0.0,USD
ABF - DSB0260-002,PAYMENT,2023-04-14,31.82,1.35,0.0,0.12,0.2,0.0,0.0,USD
ABF - DSB0260-003,PAYMENT,2023-04-14,36.34,1.55,0.0,0.14,0.22,0.0,0.0,USD
ABF - DSB0260-011,PAYMENT,2023-04-14,79.45,3.38,0.0,0.3,0.48,0.0,0.0,USD
ABF - DSB0263-001,PAYMENT,2023-04-14,402.69,19.21,0.0,4.88,3.13,0.0,0.0,USD
ABF - DSB0278-001,PAYMENT,2023-04-14,1565.27,74.37,0.0,13.27,11.4,0.0,0.0,USD
ABF - DSB0296-006,PAYMENT,2023-04-14,312.36,12.41,0.0,1.13,1.76,0.0,0.0,USD
ABF - DSB0321-001,PAYMENT,2023-04-14,18169.75,500.65,0.0,47.59,71.27,0.0,0.0,USD
ABF - DSB0342-002,PAYMENT,2023-04-14,906.72,26.78,0.0,3.39,3.92,0.0,0.0,USD
ABF - DSB0342-003,PAYMENT,2023-04-14,241.03,7.12,0.0,0.9,1.05,0.0,0.0,USD
ABF - DSB0350-001,DISBURSEMENT,2023-04-14,297.84,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0350-002,DISBURSEMENT,2023-04-14,118.19,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0350-003,DISBURSEMENT,2023-04-14,108.73,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0350-004,DISBURSEMENT,2023-04-14,421.72,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0351-001,DISBURSEMENT,2023-04-14,213.97,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0351-002,DISBURSEMENT,2023-04-14,213.97,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0351-003,DISBURSEMENT,2023-04-14,213.97,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0351-004,DISBURSEMENT,2023-04-14,299.56,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0351-005,DISBURSEMENT,2023-04-14,213.97,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0352-001,DISBURSEMENT,2023-04-14,1523.39,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0352-002,DISBURSEMENT,2023-04-14,3808.49,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0352-003,DISBURSEMENT,2023-04-14,2361.26,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0352-004,DISBURSEMENT,2023-04-14,761.7,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0353-001,DISBURSEMENT,2023-04-14,64.22,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0353-002,DISBURSEMENT,2023-04-14,64.22,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0353-003,DISBURSEMENT,2023-04-14,64.22,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0353-004,DISBURSEMENT,2023-04-14,820.86,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0354-001,DISBURSEMENT,2023-04-14,1430.85,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0114-001,PAYMENT,2023-04-15,216.81,32.34,0.0,0.0,4.2,0.0,0.0,USD
ABF - DSB0134-002,PAYMENT,2023-04-15,1.3,-1.13,0.0,0.0,-0.17,0.0,0.0,USD
ABF - DSB0222-004,PAYMENT,2023-04-15,1767.39,112.89,0.0,8.44,15.78,0.0,0.0,USD
ABF - DSB0272-001,PAYMENT,2023-04-15,867.51,51.91,0.0,13.27,8.48,0.0,0.0,USD
ABF - DSB0355-001,DISBURSEMENT,2023-04-15,1158.81,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0355-002,DISBURSEMENT,2023-04-15,4799.23,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0355-003,DISBURSEMENT,2023-04-15,5399.13,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0355-004,DISBURSEMENT,2023-04-15,28642.84,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-001,DISBURSEMENT,2023-04-15,3543.45,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-002,DISBURSEMENT,2023-04-15,449.58,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-003,DISBURSEMENT,2023-04-15,497.5,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-004,DISBURSEMENT,2023-04-15,243.68,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-005,DISBURSEMENT,2023-04-15,182.76,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-006,DISBURSEMENT,2023-04-15,208.5,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-007,DISBURSEMENT,2023-04-15,647.57,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-008,DISBURSEMENT,2023-04-15,370.39,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-009,DISBURSEMENT,2023-04-15,647.57,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-010,DISBURSEMENT,2023-04-15,472.12,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-011,DISBURSEMENT,2023-04-15,717.32,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-012,DISBURSEMENT,2023-04-15,252.92,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-013,DISBURSEMENT,2023-04-15,312.44,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-014,DISBURSEMENT,2023-04-15,1003.13,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-015,DISBURSEMENT,2023-04-15,614.63,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0356-016,DISBURSEMENT,2023-04-15,78.98,0.0,0.0,0.0,0.0,0.0,0.0,USD
