loan_id,date_due,principal,interest,other,fees,to_tax,add_balance,reduce_balance,currency
ABF - DSB0158-002,2023-03-03,222.0,10.0,0.0,2.65,1.65,0.0,0.0,USD
ABF - DSB0173-002,2023-03-03,901.37,26.78,0.0,8.13,4.54,0.0,0.0,USD
ABF - DSB0186-001,2023-03-03,9033.98,252.23,0.0,41.08,38.13,0.0,0.0,USD
ABF - DSB0102-009,2023-03-04,708.34,45.21,0.0,2.98,6.27,0.0,0.0,USD
ABF - DSB0102-010,2023-03-04,104.68,6.68,0.0,0.44,0.93,0.0,0.0,USD
ABF - DSB0102-011,2023-03-04,1051.56,67.12,0.0,4.42,9.3,0.0,0.0,USD
ABF - DSB0102-012,2023-03-04,16.92,1.08,0.0,0.07,0.15,0.0,0.0,USD
ABF - DSB0067-006,2023-03-06,1205.6,71.85,0.0,4.61,9.94,0.0,0.0,USD
ABF - DSB0102-001,2023-03-06,1657.21,105.78,0.0,6.96,14.66,0.0,0.0,USD
ABF - DSB0104-001,2023-03-06,607.61,54.5,0.0,8.85,8.23,0.0,0.0,USD
ABF - DSB0123-002,2023-03-06,252.76,15.07,0.0,1.0,2.09,0.0,0.0,USD
ABF - DSB0151-001,2023-03-06,2870.29,169.5,0.0,9.92,23.33,0.0,0.0,USD
ABF - DSB0151-002,2023-03-06,969.28,57.24,0.0,3.35,7.88,0.0,0.0,USD
ABF - DSB0167-005,2023-03-06,1183.63,46.99,0.0,3.59,6.58,0.0,0.0,USD
ABF - DSB0173-001,2023-03-06,330.36,14.13,0.0,2.98,2.23,0.0,0.0,USD
ABF - DSB0019-002,2023-03-07,4154.06,490.56,0.0,13.89,65.58,0.0,0.0,USD
ABF - DSB0035-002,2023-03-07,520.09,44.24,0.0,1.89,6.0,0.0,0.0,USD
ABF - DSB0052-003,2023-03-07,301.04,25.67,0.0,1.75,3.57,0.0,0.0,USD
ABF - DSB0052-006,2023-03-07,289.68,24.7,0.0,1.68,3.43,0.0,0.0,USD
ABF - DSB0052-008,2023-03-07,683.62,58.29,0.0,3.97,8.1,0.0,0.0,USD
ABF - DSB0061-001,2023-03-07,989.4,89.28,0.0,13.27,13.34,0.0,0.0,USD
ABF - DSB0064-001,2023-03-07,515.8,61.6,0.0,6.9,8.91,0.0,0.0,USD
ABF - DSB0065-002,2023-03-07,498.03,42.39,0.0,2.09,5.78,0.0,0.0,USD
ABF - DSB0065-003,2023-03-07,762.68,64.91,0.0,3.21,8.86,0.0,0.0,USD
ABF - DSB0065-004,2023-03-07,528.22,44.96,0.0,2.22,6.13,0.0,0.0,USD
ABF - DSB0097-001,2023-03-07,517.65,37.25,0.0,8.85,5.99,0.0,0.0,USD
ABF - DSB0102-002,2023-03-07,732.41,46.75,0.0,3.08,6.48,0.0,0.0,USD
ABF - DSB0102-006,2023-03-07,413.26,26.38,0.0,1.74,3.66,0.0,0.0,USD
ABF - DSB0102-007,2023-03-07,826.81,52.78,0.0,3.47,7.31,0.0,0.0,USD
ABF - DSB0118-002,2023-03-07,342.29,21.82,0.0,1.08,2.98,0.0,0.0,USD
ABF - DSB0118-003,2023-03-07,259.16,16.52,0.0,0.82,2.26,0.0,0.0,USD
ABF - DSB0118-008,2023-03-07,791.53,50.46,0.0,2.49,6.88,0.0,0.0,USD
ABF - DSB0119-001,2023-03-07,5230.68,311.68,0.0,19.17,43.01,0.0,0.0,USD
ABF - DSB0119-002,2023-03-07,65.03,3.88,0.0,0.24,0.53,0.0,0.0,USD
ABF - DSB0119-003,2023-03-07,5230.68,311.68,0.0,19.17,43.01,0.0,0.0,USD
ABF - DSB0119-004,2023-03-07,3961.93,236.08,0.0,14.52,32.58,0.0,0.0,USD
ABF - DSB0123-012,2023-03-07,1448.92,86.37,0.0,5.75,11.98,0.0,0.0,USD
ABF - DSB0125-001,2023-03-07,159.25,9.61,0.0,3.57,1.71,0.0,0.0,USD
ABF - DSB0125-002,2023-03-07,50.58,3.05,0.0,1.14,0.55,0.0,0.0,USD
ABF - DSB0134-004,2023-03-07,471.16,18.75,0.0,2.45,2.76,0.0,0.0,USD
ABF - DSB0139-002,2023-03-07,40625.98,1610.82,0.0,81.46,220.0,0.0,0.0,USD
ABF - DSB0156-003,2023-03-07,718.68,28.53,0.0,2.28,4.01,0.0,0.0,USD
ABF - DSB0156-004,2023-03-07,1370.95,54.43,0.0,4.35,7.64,0.0,0.0,USD
ABF - DSB0167-006,2023-03-07,461.15,18.31,0.0,1.4,2.56,0.0,0.0,USD
ABF - DSB0089-001,2023-03-08,2361.19,140.62,0.0,7.48,19.25,0.0,0.0,USD
ABF - DSB0089-002,2023-03-08,2186.51,130.21,0.0,6.93,17.83,0.0,0.0,USD
ABF - DSB0089-003,2023-03-08,457.0,27.22,0.0,1.45,3.73,0.0,0.0,USD
ABF - DSB0089-004,2023-03-08,279.28,16.63,0.0,0.88,2.28,0.0,0.0,USD
ABF - DSB0089-005,2023-03-08,279.28,16.63,0.0,0.88,2.28,0.0,0.0,USD
ABF - DSB0089-006,2023-03-08,761.67,45.36,0.0,2.41,6.21,0.0,0.0,USD
ABF - DSB0089-007,2023-03-08,558.56,33.26,0.0,1.77,4.55,0.0,0.0,USD
ABF - DSB0023-001,2023-03-09,48452.27,5714.97,0.0,110.62,757.33,0.0,0.0,USD
ABF - DSB0037-001,2023-03-09,1923.01,171.76,0.0,8.22,23.4,0.0,0.0,USD
ABF - DSB0050-001,2023-03-09,1434.23,128.82,0.0,13.27,18.48,0.0,0.0,USD
ABF - DSB0126-001,2023-03-09,21165.0,1500.0,0.0,75.22,204.78,0.0,0.0,USD
ABF - DSB0138-001,2023-03-09,10000.01,472.85,0.0,42.48,66.99,0.0,0.0,USD
ABF - DSB0168-004,2023-03-09,577.27,27.35,0.0,3.39,3.99,0.0,0.0,USD
ABF - DSB0018-004,2023-03-10,762.35,90.31,0.0,4.65,12.35,0.0,0.0,USD
ABF - DSB0083-001,2023-03-10,1112.17,79.56,0.0,13.27,12.07,0.0,0.0,USD
ABF - DSB0105-001,2023-03-10,161.19,10.29,0.0,0.69,1.43,0.0,0.0,USD
ABF - DSB0105-002,2023-03-10,1219.78,77.87,0.0,5.24,10.8,0.0,0.0,USD
ABF - DSB0105-003,2023-03-10,792.86,50.61,0.0,3.4,7.02,0.0,0.0,USD
ABF - DSB0105-004,2023-03-10,1645.47,105.04,0.0,7.06,14.58,0.0,0.0,USD
ABF - DSB0105-005,2023-03-10,832.07,53.12,0.0,3.57,7.37,0.0,0.0,USD
ABF - DSB0105-006,2023-03-10,1534.59,97.96,0.0,6.59,13.6,0.0,0.0,USD
ABF - DSB0106-001,2023-03-10,487.49,31.12,0.0,2.04,4.32,0.0,0.0,USD
ABF - DSB0106-002,2023-03-10,71.56,4.57,0.0,0.3,0.63,0.0,0.0,USD
ABF - DSB0106-003,2023-03-10,49.15,3.14,0.0,0.21,0.44,0.0,0.0,USD
ABF - DSB0106-004,2023-03-10,33.46,2.14,0.0,0.14,0.3,0.0,0.0,USD
ABF - DSB0106-005,2023-03-10,142.29,9.08,0.0,0.6,1.26,0.0,0.0,USD
ABF - DSB0106-006,2023-03-10,81.26,5.19,0.0,0.34,0.71,0.0,0.0,USD
ABF - DSB0106-007,2023-03-10,81.26,5.19,0.0,0.34,0.71,0.0,0.0,USD
ABF - DSB0106-008,2023-03-10,1021.95,65.23,0.0,4.28,9.04,0.0,0.0,USD
ABF - DSB0106-009,2023-03-10,541.57,34.57,0.0,2.27,4.78,0.0,0.0,USD
ABF - DSB0106-010,2023-03-10,310.84,19.84,0.0,1.3,2.75,0.0,0.0,USD
ABF - DSB0106-011,2023-03-10,463.0,29.55,0.0,1.94,4.09,0.0,0.0,USD
ABF - DSB0106-012,2023-03-10,127.14,8.12,0.0,0.53,1.13,0.0,0.0,USD
ABF - DSB0106-013,2023-03-10,253.02,16.15,0.0,1.06,2.24,0.0,0.0,USD
ABF - DSB0106-014,2023-03-10,540.0,34.47,0.0,2.26,4.77,0.0,0.0,USD
ABF - DSB0106-015,2023-03-10,80.78,5.16,0.0,0.34,0.71,0.0,0.0,USD
ABF - DSB0106-016,2023-03-10,817.49,52.18,0.0,3.42,7.22,0.0,0.0,USD
ABF - DSB0106-017,2023-03-10,226.57,14.46,0.0,0.95,2.0,0.0,0.0,USD
ABF - DSB0106-018,2023-03-10,514.95,32.87,0.0,2.16,4.55,0.0,0.0,USD
ABF - DSB0106-019,2023-03-10,83.17,5.31,0.0,0.35,0.74,0.0,0.0,USD
ABF - DSB0106-020,2023-03-10,414.02,26.43,0.0,1.73,3.67,0.0,0.0,USD
ABF - DSB0134-003,2023-03-10,646.26,25.72,0.0,3.36,3.78,0.0,0.0,USD
ABF - DSB0134-006,2023-03-10,821.75,32.7,0.0,4.27,4.8,0.0,0.0,USD
ABF - DSB0137-001,2023-03-10,224.4,13.4,0.0,3.04,2.13,0.0,0.0,USD
ABF - DSB0154-001,2023-03-10,8997.43,356.83,0.0,19.91,48.98,0.0,0.0,USD
ABF - DSB0154-002,2023-03-10,3365.89,133.49,0.0,7.45,18.32,0.0,0.0,USD
ABF - DSB0154-003,2023-03-10,8997.43,356.83,0.0,19.91,48.98,0.0,0.0,USD
ABF - DSB0156-001,2023-03-10,1145.11,45.46,0.0,3.63,6.38,0.0,0.0,USD
ABF - DSB0167-003,2023-03-10,384.3,15.26,0.0,1.17,2.13,0.0,0.0,USD
ABF - DSB0194-001,2023-03-10,484.82,13.37,0.0,1.5,1.94,0.0,0.0,USD
ABF - DSB0132-001,2023-03-11,1965.16,125.8,0.0,13.27,18.08,0.0,0.0,USD
ABF - DSB0141-001,2023-03-11,4111.67,163.25,0.0,13.27,22.95,0.0,0.0,USD
ABF - DSB0190-002,2023-03-11,4442.59,122.35,0.0,9.8,17.18,0.0,0.0,USD
ABF - DSB0192-001,2023-03-11,748.79,22.32,0.0,8.85,4.05,0.0,0.0,USD
ABF - DSB0087-001,2023-03-13,811.91,96.7,0.0,8.85,13.72,0.0,0.0,USD
ABF - DSB0154-004,2023-03-13,28639.27,1135.81,0.0,63.36,155.9,0.0,0.0,USD
ABF - DSB0201-001,2023-03-13,5398.46,148.68,0.0,11.94,20.88,0.0,0.0,USD
ABF - DSB0201-002,2023-03-13,4798.63,132.16,0.0,10.62,18.56,0.0,0.0,USD
ABF - DSB0203-004,2023-03-13,567.08,15.65,0.0,2.17,2.31,0.0,0.0,USD
ABF - DSB0118-001,2023-03-14,1722.78,109.84,0.0,5.42,14.98,0.0,0.0,USD
ABF - DSB0118-004,2023-03-14,270.86,17.27,0.0,0.85,2.35,0.0,0.0,USD
ABF - DSB0118-005,2023-03-14,294.32,18.76,0.0,0.93,2.56,0.0,0.0,USD
ABF - DSB0118-006,2023-03-14,356.53,22.73,0.0,1.12,3.1,0.0,0.0,USD
ABF - DSB0118-007,2023-03-14,182.08,11.61,0.0,0.57,1.58,0.0,0.0,USD
ABF - DSB0143-001,2023-03-14,757.85,48.52,0.0,5.14,6.98,0.0,0.0,USD
ABF - DSB0143-002,2023-03-14,447.85,28.67,0.0,3.04,4.13,0.0,0.0,USD
ABF - DSB0143-003,2023-03-14,336.57,21.55,0.0,2.28,3.1,0.0,0.0,USD
ABF - DSB0167-001,2023-03-14,1379.79,54.77,0.0,4.19,7.66,0.0,0.0,USD
ABF - DSB0167-002,2023-03-14,457.07,18.14,0.0,1.39,2.54,0.0,0.0,USD
ABF - DSB0168-003,2023-03-14,1084.01,51.35,0.0,6.37,7.51,0.0,0.0,USD
ABF - DSB0194-008,2023-03-14,634.77,25.2,0.0,1.97,3.54,0.0,0.0,USD
ABF - DSB0205-001,2023-03-14,1532.0,45.5,0.0,13.27,7.65,0.0,0.0,USD
ABF - DSB0028-002,2023-03-15,1164.88,137.8,0.0,5.68,18.65,0.0,0.0,USD
ABF - DSB0155-001,2023-03-15,5182.4,220.76,0.0,26.55,32.15,0.0,0.0,USD
ABF - DSB0159-002,2023-03-15,860.32,34.17,0.0,3.06,4.84,0.0,0.0,USD
ABF - DSB0159-003,2023-03-15,860.32,34.17,0.0,3.06,4.84,0.0,0.0,USD
ABF - DSB0248-002,2023-03-15,19.04,1.13,0.0,0.15,0.17,0.0,0.0,USD
ABF - DSB0051-001,2023-03-16,630.65,75.37,0.0,8.85,10.95,0.0,0.0,USD
ABF - DSB0089-008,2023-03-16,736.28,61.71,0.0,2.33,8.32,0.0,0.0,USD
ABF - DSB0089-009,2023-03-16,761.67,63.84,0.0,2.41,8.61,0.0,0.0,USD
ABF - DSB0125-003,2023-03-16,26.23,2.37,0.0,0.59,0.39,0.0,0.0,USD
ABF - DSB0125-004,2023-03-16,33.72,3.05,0.0,0.76,0.5,0.0,0.0,USD
ABF - DSB0125-005,2023-03-16,25.29,2.29,0.0,0.57,0.37,0.0,0.0,USD
ABF - DSB0125-006,2023-03-16,26.23,2.37,0.0,0.59,0.39,0.0,0.0,USD
ABF - DSB0125-007,2023-03-16,73.07,6.61,0.0,1.64,1.07,0.0,0.0,USD
ABF - DSB0131-001,2023-03-16,180.4,12.1,0.0,8.85,2.72,0.0,0.0,USD
ABF - DSB0158-001,2023-03-16,888.0,40.0,0.0,10.62,6.58,0.0,0.0,USD
ABF - DSB0214-011,2023-03-16,441.0,13.02,0.0,1.48,1.88,0.0,0.0,USD
ABF - DSB0080-001,2023-03-17,377.5,45.0,0.0,4.43,6.43,0.0,0.0,USD
ABF - DSB0080-002,2023-03-17,377.5,45.0,0.0,4.43,6.43,0.0,0.0,USD
ABF - DSB0116-001,2023-03-17,546.92,49.14,0.0,8.85,7.54,0.0,0.0,USD
ABF - DSB0128-001,2023-03-17,16.35,1.05,0.0,0.1,0.15,0.0,0.0,USD
ABF - DSB0128-002,2023-03-17,340.93,21.81,0.0,2.14,3.12,0.0,0.0,USD
ABF - DSB0128-003,2023-03-17,74.26,4.75,0.0,0.47,0.68,0.0,0.0,USD
ABF - DSB0128-004,2023-03-17,114.35,7.32,0.0,0.72,1.04,0.0,0.0,USD
ABF - DSB0128-005,2023-03-17,806.52,51.6,0.0,5.05,7.37,0.0,0.0,USD
ABF - DSB0128-006,2023-03-17,44.82,2.87,0.0,0.28,0.41,0.0,0.0,USD
ABF - DSB0128-007,2023-03-17,304.11,19.46,0.0,1.9,2.78,0.0,0.0,USD
ABF - DSB0128-008,2023-03-17,760.48,48.66,0.0,4.76,6.95,0.0,0.0,USD
ABF - DSB0128-009,2023-03-17,164.26,10.51,0.0,1.03,1.5,0.0,0.0,USD
ABF - DSB0128-010,2023-03-17,605.12,38.71,0.0,3.79,5.52,0.0,0.0,USD
ABF - DSB0128-011,2023-03-17,588.89,37.68,0.0,3.69,5.38,0.0,0.0,USD
ABF - DSB0128-012,2023-03-17,252.43,16.15,0.0,1.58,2.31,0.0,0.0,USD
ABF - DSB0128-013,2023-03-17,166.53,10.65,0.0,1.04,1.53,0.0,0.0,USD
ABF - DSB0134-001,2023-03-17,583.83,34.85,0.0,3.03,4.92,0.0,0.0,USD
ABF - DSB0136-001,2023-03-17,671.29,47.98,0.0,7.47,7.21,0.0,0.0,USD
ABF - DSB0136-002,2023-03-17,521.24,37.26,0.0,5.8,5.59,0.0,0.0,USD
ABF - DSB0137-005,2023-03-17,79.47,7.12,0.0,1.07,1.07,0.0,0.0,USD
ABF - DSB0148-006,2023-03-17,102.39,6.55,0.0,0.57,0.92,0.0,0.0,USD
ABF - DSB0170-001,2023-03-17,397.75,23.99,0.0,8.85,4.27,0.0,0.0,USD
ABF - DSB0174-001,2023-03-17,211.38,10.17,0.0,4.19,1.86,0.0,0.0,USD
ABF - DSB0174-002,2023-03-17,234.86,11.3,0.0,4.66,2.08,0.0,0.0,USD
ABF - DSB0184-001,2023-03-17,347.0,21.0,0.0,8.85,3.88,0.0,0.0,USD
ABF - DSB0194-003,2023-03-17,402.19,15.97,0.0,1.25,2.24,0.0,0.0,USD
ABF - DSB0194-004,2023-03-17,647.78,25.72,0.0,2.01,3.6,0.0,0.0,USD
ABF - DSB0194-010,2023-03-17,4468.81,177.41,0.0,13.87,24.86,0.0,0.0,USD
ABF - DSB0194-011,2023-03-17,4468.81,177.41,0.0,13.87,24.86,0.0,0.0,USD
ABF - DSB0203-007,2023-03-17,1177.91,46.8,0.0,4.5,6.67,0.0,0.0,USD
ABF - DSB0203-008,2023-03-17,471.89,18.75,0.0,1.8,2.67,0.0,0.0,USD
ABF - DSB0072-001,2023-03-18,295.57,35.23,0.0,3.41,5.02,0.0,0.0,USD
ABF - DSB0078-001,2023-03-18,1252.56,149.12,0.0,13.27,21.12,0.0,0.0,USD
ABF - DSB0171-001,2023-03-18,2894.3,171.14,0.0,13.27,23.98,0.0,0.0,USD
ABF - DSB0101-004,2023-03-20,1599.45,151.14,0.0,5.63,20.38,0.0,0.0,USD
ABF - DSB0123-009,2023-03-20,608.79,36.29,0.0,2.42,5.03,0.0,0.0,USD
ABF - DSB0123-011,2023-03-20,608.79,36.29,0.0,2.42,5.03,0.0,0.0,USD
ABF - DSB0129-001,2023-03-20,161.16,10.29,0.0,0.71,1.43,0.0,0.0,USD
ABF - DSB0129-002,2023-03-20,1341.58,85.65,0.0,5.92,11.91,0.0,0.0,USD
ABF - DSB0129-003,2023-03-20,161.16,10.29,0.0,0.71,1.43,0.0,0.0,USD
ABF - DSB0129-004,2023-03-20,1341.58,85.65,0.0,5.92,11.91,0.0,0.0,USD
ABF - DSB0159-001,2023-03-20,800.93,47.72,0.0,2.85,6.57,0.0,0.0,USD
ABF - DSB0159-004,2023-03-20,1211.04,72.15,0.0,4.31,9.94,0.0,0.0,USD
ABF - DSB0162-001,2023-03-20,1501.46,133.81,0.0,13.27,19.12,0.0,0.0,USD
ABF - DSB0172-001,2023-03-20,1459.77,93.08,0.0,4.73,12.71,0.0,0.0,USD
ABF - DSB0180-001,2023-03-20,1511.99,64.31,0.0,5.7,9.1,0.0,0.0,USD
ABF - DSB0180-002,2023-03-20,3582.18,152.36,0.0,13.51,21.57,0.0,0.0,USD
ABF - DSB0180-005,2023-03-20,1453.73,61.83,0.0,5.48,8.75,0.0,0.0,USD
ABF - DSB0180-006,2023-03-20,4490.82,191.01,0.0,16.94,27.03,0.0,0.0,USD
ABF - DSB0081-001,2023-03-21,720.46,68.17,0.0,3.36,9.3,0.0,0.0,USD
ABF - DSB0081-002,2023-03-21,2121.68,200.74,0.0,9.91,27.39,0.0,0.0,USD
ABF - DSB0167-004,2023-03-21,4372.85,260.38,0.0,13.27,35.57,0.0,0.0,USD
ABF - DSB0168-001,2023-03-21,1716.08,121.94,0.0,10.08,17.16,0.0,0.0,USD
ABF - DSB0168-002,2023-03-21,1144.05,81.29,0.0,6.72,11.44,0.0,0.0,USD
ABF - DSB0207-002,2023-03-21,1622.84,69.16,0.0,8.86,10.14,0.0,0.0,USD
ABF - DSB0219-002,2023-03-21,197.31,8.47,0.0,2.31,1.4,0.0,0.0,USD
ABF - DSB0140-001,2023-03-22,2549.21,162.9,0.0,13.27,22.91,0.0,0.0,USD
ABF - DSB0143-004,2023-03-22,412.64,26.42,0.0,2.8,3.79,0.0,0.0,USD
ABF - DSB0145-002,2023-03-22,253.52,15.12,0.0,1.13,2.12,0.0,0.0,USD
ABF - DSB0148-002,2023-03-22,1973.95,126.2,0.0,11.07,17.85,0.0,0.0,USD
ABF - DSB0164-001,2023-03-22,4054.8,287.28,0.0,13.27,39.08,0.0,0.0,USD
ABF - DSB0172-002,2023-03-22,762.19,48.6,0.0,2.47,6.64,0.0,0.0,USD
ABF - DSB0172-007,2023-03-22,171.26,10.92,0.0,0.55,1.49,0.0,0.0,USD
ABF - DSB0194-009,2023-03-22,619.95,24.61,0.0,1.92,3.45,0.0,0.0,USD
ABF - DSB0241-001,2023-03-22,10152.0,300.0,0.0,42.48,44.52,0.0,0.0,USD
ABF - DSB0068-002,2023-03-23,893.34,100.0,0.0,5.89,13.77,0.0,0.0,USD
ABF - DSB0071-001,2023-03-23,416.57,40.15,0.0,8.85,6.37,0.0,0.0,USD
ABF - DSB0169-001,2023-03-23,626.29,44.7,0.0,6.15,6.61,0.0,0.0,USD
ABF - DSB0169-002,2023-03-23,725.94,51.81,0.0,7.12,7.67,0.0,0.0,USD
ABF - DSB0187-001,2023-03-23,837.77,39.8,0.0,7.13,6.1,0.0,0.0,USD
ABF - DSB0187-002,2023-03-23,720.78,34.25,0.0,6.14,5.25,0.0,0.0,USD
ABF - DSB0188-001,2023-03-23,148.45,9.03,0.0,4.43,1.75,0.0,0.0,USD
ABF - DSB0188-002,2023-03-23,148.45,9.03,0.0,4.43,1.75,0.0,0.0,USD
ABF - DSB0220-001,2023-03-23,529.2,25.2,0.0,5.58,4.0,0.0,0.0,USD
ABF - DSB0220-002,2023-03-23,310.8,14.8,0.0,3.27,2.35,0.0,0.0,USD
ABF - DSB0224-001,2023-03-23,2290.75,135.63,0.0,13.27,19.36,0.0,0.0,USD
ABF - DSB0018-001,2023-03-24,509.02,72.36,0.0,3.11,9.81,0.0,0.0,USD
ABF - DSB0018-002,2023-03-24,494.6,70.31,0.0,3.02,9.53,0.0,0.0,USD
ABF - DSB0018-003,2023-03-24,234.34,33.31,0.0,1.43,4.52,0.0,0.0,USD
ABF - DSB0027-013,2023-03-24,768.18,76.28,0.0,2.7,10.27,0.0,0.0,USD
ABF - DSB0064-004,2023-03-24,81.61,12.18,0.0,1.09,1.72,0.0,0.0,USD
ABF - DSB0117-001,2023-03-24,502.55,47.94,0.0,5.99,7.01,0.0,0.0,USD
ABF - DSB0117-002,2023-03-24,610.57,58.24,0.0,7.28,8.52,0.0,0.0,USD
ABF - DSB0137-004,2023-03-24,49.67,4.45,0.0,0.67,0.67,0.0,0.0,USD
ABF - DSB0157-001,2023-03-24,260.04,16.58,0.0,0.86,2.27,0.0,0.0,USD
ABF - DSB0157-002,2023-03-24,380.52,24.26,0.0,1.26,3.31,0.0,0.0,USD
ABF - DSB0157-003,2023-03-24,43.06,2.75,0.0,0.14,0.38,0.0,0.0,USD
ABF - DSB0157-004,2023-03-24,288.26,18.38,0.0,0.95,2.51,0.0,0.0,USD
ABF - DSB0157-005,2023-03-24,205.74,13.12,0.0,0.68,1.8,0.0,0.0,USD
ABF - DSB0157-006,2023-03-24,606.24,38.66,0.0,2.0,5.29,0.0,0.0,USD
ABF - DSB0157-007,2023-03-24,408.58,26.05,0.0,1.35,3.57,0.0,0.0,USD
ABF - DSB0157-008,2023-03-24,831.35,53.01,0.0,2.74,7.25,0.0,0.0,USD
ABF - DSB0157-009,2023-03-24,71.53,4.56,0.0,0.24,0.62,0.0,0.0,USD
ABF - DSB0157-010,2023-03-24,1069.7,68.21,0.0,3.53,9.33,0.0,0.0,USD
ABF - DSB0157-011,2023-03-24,351.31,22.4,0.0,1.16,3.06,0.0,0.0,USD
ABF - DSB0157-012,2023-03-24,1143.19,72.9,0.0,3.77,9.97,0.0,0.0,USD
ABF - DSB0157-013,2023-03-24,381.01,24.3,0.0,1.26,3.32,0.0,0.0,USD
ABF - DSB0157-014,2023-03-24,597.85,38.12,0.0,1.97,5.22,0.0,0.0,USD
ABF - DSB0157-015,2023-03-24,634.77,40.48,0.0,2.09,5.53,0.0,0.0,USD
ABF - DSB0157-016,2023-03-24,153.11,9.76,0.0,0.51,1.34,0.0,0.0,USD
ABF - DSB0157-017,2023-03-24,74.1,4.73,0.0,0.24,0.64,0.0,0.0,USD
ABF - DSB0157-018,2023-03-24,43.06,2.75,0.0,0.14,0.38,0.0,0.0,USD
ABF - DSB0157-019,2023-03-24,161.88,10.32,0.0,0.53,1.41,0.0,0.0,USD
ABF - DSB0157-020,2023-03-24,340.99,21.74,0.0,1.13,2.98,0.0,0.0,USD
ABF - DSB0183-001,2023-03-24,1340.42,79.73,0.0,13.27,12.09,0.0,0.0,USD
ABF - DSB0189-001,2023-03-24,10253.32,407.52,0.0,42.48,58.5,0.0,0.0,USD
ABF - DSB0194-006,2023-03-24,722.42,28.68,0.0,2.24,4.02,0.0,0.0,USD
ABF - DSB0203-001,2023-03-24,252.8,10.04,0.0,0.97,1.44,0.0,0.0,USD
ABF - DSB0203-002,2023-03-24,252.8,10.04,0.0,0.97,1.44,0.0,0.0,USD
ABF - DSB0214-005,2023-03-24,118.18,5.58,0.0,0.4,0.78,0.0,0.0,USD
ABF - DSB0234-001,2023-03-24,775.4,36.96,0.0,8.85,5.95,0.0,0.0,USD
ABF - DSB0243-005,2023-03-24,127.59,3.81,0.0,1.58,0.7,0.0,0.0,USD
ABF - DSB0244-002,2023-03-24,1705.46,47.0,0.0,4.58,6.71,0.0,0.0,USD
ABF - DSB0246-001,2023-03-24,868.55,23.94,0.0,2.53,3.44,0.0,0.0,USD
ABF - DSB0252-001,2023-03-24,1167.78,34.79,0.0,13.27,6.25,0.0,0.0,USD
ABF - DSB0262-003,2023-03-24,223.33,6.25,0.0,1.47,1.0,0.0,0.0,USD
ABF - DSB0148-004,2023-03-25,237.14,15.16,0.0,1.33,2.14,0.0,0.0,USD
ABF - DSB0148-005,2023-03-25,405.64,25.93,0.0,2.28,3.67,0.0,0.0,USD
ABF - DSB0196-009,2023-03-25,163.54,6.97,0.0,1.0,1.04,0.0,0.0,USD
ABF - DSB0196-010,2023-03-25,170.93,7.29,0.0,1.04,1.09,0.0,0.0,USD
ABF - DSB0064-002,2023-03-27,206.32,30.8,0.0,2.76,4.36,0.0,0.0,USD
ABF - DSB0064-003,2023-03-27,187.56,28.0,0.0,2.51,3.97,0.0,0.0,USD
ABF - DSB0102-008,2023-03-27,160.09,13.62,0.0,0.67,1.86,0.0,0.0,USD
ABF - DSB0134-008,2023-03-27,607.95,51.07,0.0,3.16,7.05,0.0,0.0,USD
ABF - DSB0172-004,2023-03-27,854.24,54.47,0.0,2.77,7.44,0.0,0.0,USD
ABF - DSB0172-005,2023-03-27,85.54,5.45,0.0,0.28,0.75,0.0,0.0,USD
ABF - DSB0172-006,2023-03-27,64.36,4.1,0.0,0.21,0.56,0.0,0.0,USD
ABF - DSB0172-008,2023-03-27,63.52,4.05,0.0,0.21,0.56,0.0,0.0,USD
ABF - DSB0172-009,2023-03-27,423.42,27.0,0.0,1.37,3.69,0.0,0.0,USD
ABF - DSB0196-011,2023-03-27,238.47,10.17,0.0,1.46,1.51,0.0,0.0,USD
ABF - DSB0214-001,2023-03-27,758.72,35.84,0.0,2.55,4.99,0.0,0.0,USD
ABF - DSB0214-004,2023-03-27,331.94,15.68,0.0,1.12,2.19,0.0,0.0,USD
ABF - DSB0214-009,2023-03-27,286.89,13.55,0.0,0.96,1.89,0.0,0.0,USD
ABF - DSB0271-002,2023-03-27,56.74,1.7,0.0,0.78,0.32,0.0,0.0,USD
ABF - DSB0271-004,2023-03-27,331.01,9.89,0.0,4.57,1.88,0.0,0.0,USD
ABF - DSB0014-001,2023-03-28,12702.0,1620.0,0.0,42.48,216.12,0.0,0.0,USD
ABF - DSB0148-003,2023-03-28,1339.37,85.63,0.0,7.51,12.11,0.0,0.0,USD
ABF - DSB0167-007,2023-03-28,512.39,30.51,0.0,1.55,4.17,0.0,0.0,USD
ABF - DSB0182-001,2023-03-28,2975.46,189.98,0.0,13.27,26.43,0.0,0.0,USD
ABF - DSB0193-001,2023-03-28,506.03,35.98,0.0,3.28,5.11,0.0,0.0,USD
ABF - DSB0196-001,2023-03-28,714.37,45.7,0.0,4.36,6.51,0.0,0.0,USD
ABF - DSB0196-008,2023-03-28,203.09,12.99,0.0,1.24,1.85,0.0,0.0,USD
ABF - DSB0203-005,2023-03-28,1500.06,59.6,0.0,5.73,8.5,0.0,0.0,USD
ABF - DSB0230-005,2023-03-28,848.73,40.32,0.0,7.14,6.17,0.0,0.0,USD
ABF - DSB0075-003,2023-03-29,1432.62,142.32,0.0,5.62,19.23,0.0,0.0,USD
